chi2Min=572.865	Chi2MinReduced=0.368217	Dof=4	NbPoints=1595	PlotTitle=G13_CH3CN_model
#	Log[nmol_1 (cm-2)]	tex_1(K)	fwhm_1	size_1	vlsr_1	iso_1	chi2
166	14	105.556	2	0.933333	0	60	91617.8
167	14	105.556	2	1.05556	0	60	86539.2
168	14	105.556	2	1.17778	0	60	82625.5
169	14	105.556	2	1.3	0	60	79590.2
170	14	105.556	3.14286	0.2	0	60	156674
171	14	105.556	3.14286	0.322222	0	60	144768
172	14	105.556	3.14286	0.444444	0	60	131365
173	14	105.556	3.14286	0.566667	0	60	118555
174	14	105.556	3.14286	0.688889	0	60	107383
175	14	105.556	3.14286	0.811111	0	60	98119.1
176	14	105.556	3.14286	0.933333	0	60	90629.9
177	14	105.556	3.14286	1.05556	0	60	84636.8
178	14	105.556	3.14286	1.17778	0	60	79846.5
179	14	105.556	3.14286	1.3	0	60	76002
180	14	105.556	4.28571	0.2	0	60	157367
181	14	105.556	4.28571	0.322222	0	60	146297
182	14	105.556	4.28571	0.444444	0	60	133719
183	14	105.556	4.28571	0.566667	0	60	121563
184	14	105.556	4.28571	0.688889	0	60	110832
185	14	105.556	4.28571	0.811111	0	60	101824
186	14	105.556	4.28571	0.933333	0	60	94455
187	14	105.556	4.28571	1.05556	0	60	88493.2
188	14	105.556	4.28571	1.17778	0	60	83680.2
189	14	105.556	4.28571	1.3	0	60	79782.7
190	14	105.556	5.42857	0.2	0	60	158020
191	14	105.556	5.42857	0.322222	0	60	147785
192	14	105.556	5.42857	0.444444	0	60	136114
193	14	105.556	5.42857	0.566667	0	60	124784
194	14	105.556	5.42857	0.688889	0	60	114734
195	14	105.556	5.42857	0.811111	0	60	106258
196	14	105.556	5.42857	0.933333	0	60	99294.2
197	14	105.556	5.42857	1.05556	0	60	93636.9
198	14	105.556	5.42857	1.17778	0	60	89052.8
199	14	105.556	5.42857	1.3	0	60	85328.9
200	14	105.556	6.57143	0.2	0	60	158594
201	14	105.556	6.57143	0.322222	0	60	149109
202	14	105.556	6.57143	0.444444	0	60	138271
203	14	105.556	6.57143	0.566667	0	60	127725
204	14	105.556	6.57143	0.688889	0	60	118349
205	14	105.556	6.57143	0.811111	0	60	110421
206	14	105.556	6.57143	0.933333	0	60	103893
207	14	105.556	6.57143	1.05556	0	60	98578.8
208	14	105.556	6.57143	1.17778	0	60	94264.9
209	14	105.556	6.57143	1.3	0	60	90754.7
210	14	105.556	7.71429	0.2	0	60	159097
211	14	105.556	7.71429	0.322222	0	60	150270
212	14	105.556	7.71429	0.444444	0	60	140170
213	14	105.556	7.71429	0.566667	0	60	130327
214	14	105.556	7.71429	0.688889	0	60	121561
215	14	105.556	7.71429	0.811111	0	60	114137
216	14	105.556	7.71429	0.933333	0	60	108013
217	14	105.556	7.71429	1.05556	0	60	103021
218	14	105.556	7.71429	1.17778	0	60	98963.6
219	14	105.556	7.71429	1.3	0	60	95658.5
220	14	105.556	8.85714	0.2	0	60	159540
221	14	105.556	8.85714	0.322222	0	60	151297
222	14	105.556	8.85714	0.444444	0	60	141854
223	14	105.556	8.85714	0.566667	0	60	132640
224	14	105.556	8.85714	0.688889	0	60	124422
225	14	105.556	8.85714	0.811111	0	60	117453
226	14	105.556	8.85714	0.933333	0	60	111697
227	14	105.556	8.85714	1.05556	0	60	107000
228	14	105.556	8.85714	1.17778	0	60	103178
229	14	105.556	8.85714	1.3	0	60	100062
230	14	105.556	10	0.2	0	60	159936
231	14	105.556	10	0.322222	0	60	152215
232	14	105.556	10	0.444444	0	60	143363
233	14	105.556	10	0.566667	0	60	134714
234	14	105.556	10	0.688889	0	60	126992
235	14	105.556	10	0.811111	0	60	120437
236	14	105.556	10	0.933333	0	60	115017
237	14	105.556	10	1.05556	0	60	110590
238	14	105.556	10	1.17778	0	60	106985
239	14	105.556	10	1.3	0	60	104044
240	14	133.333	2	0.2	0	60	157253
241	14	133.333	2	0.322222	0	60	146213
242	14	133.333	2	0.444444	0	60	133949
243	14	133.333	2	0.566667	0	60	122422
244	14	133.333	2	0.688889	0	60	112554
245	14	133.333	2	0.811111	0	60	104527
246	14	133.333	2	0.933333	0	60	98161.9
247	14	133.333	2	1.05556	0	60	93161
248	14	133.333	2	1.17778	0	60	89231.9
249	14	133.333	2	1.3	0	60	86128
250	14	133.333	3.14286	0.2	0	60	157800
251	14	133.333	3.14286	0.322222	0	60	147313
252	14	133.333	3.14286	0.444444	0	60	135413
253	14	133.333	3.14286	0.566667	0	60	123928
254	14	133.333	3.14286	0.688889	0	60	113805
255	14	133.333	3.14286	0.811111	0	60	105321
256	14	133.333	3.14286	0.933333	0	60	98391.4
257	14	133.333	3.14286	1.05556	0	60	92792.7
258	14	133.333	3.14286	1.17778	0	60	88278.3
259	14	133.333	3.14286	1.3	0	60	84626.9
260	14	133.333	4.28571	0.2	0	60	158426
261	14	133.333	4.28571	0.322222	0	60	148710
262	14	133.333	4.28571	0.444444	0	60	137597
263	14	133.333	4.28571	0.566667	0	60	126771
264	14	133.333	4.28571	0.688889	0	60	117133
265	14	133.333	4.28571	0.811111	0	60	108975
266	14	133.333	4.28571	0.933333	0	60	102248
267	14	133.333	4.28571	1.05556	0	60	96766.8
268	14	133.333	4.28571	1.17778	0	60	92313
269	14	133.333	4.28571	1.3	0	60	88686.1
270	14	133.333	5.42857	0.2	0	60	159012
271	14	133.333	5.42857	0.322222	0	60	150053
272	14	133.333	5.42857	0.444444	0	60	139772
273	14	133.333	5.42857	0.566667	0	60	129717
274	14	133.333	5.42857	0.688889	0	60	120730
275	14	133.333	5.42857	0.811111	0	60	113092
276	14	133.333	5.42857	0.933333	0	60	106771
277	14	133.333	5.42857	1.05556	0	60	101603
278	14	133.333	5.42857	1.17778	0	60	97391.6
279	14	133.333	5.42857	1.3	0	60	93953
280	14	133.333	6.57143	0.2	0	60	159527
281	14	133.333	6.57143	0.322222	0	60	151243
282	14	133.333	6.57143	0.444444	0	60	141720
283	14	133.333	6.57143	0.566667	0	60	132388
284	14	133.333	6.57143	0.688889	0	60	124029
285	14	133.333	6.57143	0.811111	0	60	116909
286	14	133.333	6.57143	0.933333	0	60	111007
287	14	133.333	6.57143	1.05556	0	60	106172
288	14	133.333	6.57143	1.17778	0	60	102226
289	14	133.333	6.57143	1.3	0	60	98999.9
290	14	133.333	7.71429	0.2	0	60	159975
291	14	133.333	7.71429	0.322222	0	60	152284
292	14	133.333	7.71429	0.444444	0	60	143431
293	14	133.333	7.71429	0.566667	0	60	134743
294	14	133.333	7.71429	0.688889	0	60	126949
295	14	133.333	7.71429	0.811111	0	60	120302
296	14	133.333	7.71429	0.933333	0	60	114783
297	14	133.333	7.71429	1.05556	0	60	110258
298	14	133.333	7.71429	1.17778	0	60	106560
299	14	133.333	7.71429	1.3	0	60	103535
300	14	133.333	8.85714	0.2	0	60	160371
301	14	133.333	8.85714	0.322222	0	60	153202
302	14	133.333	8.85714	0.444444	0	60	144943
303	14	133.333	8.85714	0.566667	0	60	136829
304	14	133.333	8.85714	0.688889	0	60	129541
305	14	133.333	8.85714	0.811111	0	60	123318
306	14	133.333	8.85714	0.933333	0	60	118147
307	14	133.333	8.85714	1.05556	0	60	113902
308	14	133.333	8.85714	1.17778	0	60	110431
309	14	133.333	8.85714	1.3	0	60	107589
310	14	133.333	10	0.2	0	60	160722
311	14	133.333	10	0.322222	0	60	154019
312	14	133.333	10	0.444444	0	60	146291
313	14	133.333	10	0.566667	0	60	138691
314	14	133.333	10	0.688889	0	60	131859
315	14	133.333	10	0.811111	0	60	126020
316	14	133.333	10	0.933333	0	60	121163
317	14	133.333	10	1.05556	0	60	117173
318	14	133.333	10	1.17778	0	60	113909
319	14	133.333	10	1.3	0	60	111235
320	14	161.111	2	0.2	0	60	158478
321	14	161.111	2	0.322222	0	60	148958
322	14	161.111	2	0.444444	0	60	138267
323	14	161.111	2	0.566667	0	60	128080
324	14	161.111	2	0.688889	0	60	119223
325	14	161.111	2	0.811111	0	60	111903
326	14	161.111	2	0.933333	0	60	106005
327	14	161.111	2	1.05556	0	60	101299
328	14	161.111	2	1.17778	0	60	97548.1
329	14	161.111	2	1.3	0	60	94545.5
330	14	161.111	3.14286	0.2	0	60	158966
331	14	161.111	3.14286	0.322222	0	60	149973
332	14	161.111	3.14286	0.444444	0	60	139692
333	14	161.111	3.14286	0.566667	0	60	129684
334	14	161.111	3.14286	0.688889	0	60	120782
335	14	161.111	3.14286	0.811111	0	60	113251
336	14	161.111	3.14286	0.933333	0	60	107047
337	14	161.111	3.14286	1.05556	0	60	101995
338	14	161.111	3.14286	1.17778	0	60	97891.9
339	14	161.111	3.14286	1.3	0	60	94552.4
340	14	161.111	4.28571	0.2	0	60	159512
341	14	161.111	4.28571	0.322222	0	60	151203
342	14	161.111	4.28571	0.444444	0	60	141641
343	14	161.111	4.28571	0.566667	0	60	132261
344	14	161.111	4.28571	0.688889	0	60	123849
345	14	161.111	4.28571	0.811111	0	60	116676
346	14	161.111	4.28571	0.933333	0	60	110723
347	14	161.111	4.28571	1.05556	0	60	105842
348	14	161.111	4.28571	1.17778	0	60	101856
349	14	161.111	4.28571	1.3	0	60	98594.4
350	14	161.111	5.42857	0.2	0	60	160020
351	14	161.111	5.42857	0.322222	0	60	152373
352	14	161.111	5.42857	0.444444	0	60	143549
353	14	161.111	5.42857	0.566667	0	60	134864
354	14	161.111	5.42857	0.688889	0	60	127048
355	14	161.111	5.42857	0.811111	0	60	120362
356	14	161.111	5.42857	0.933333	0	60	114796
357	14	161.111	5.42857	1.05556	0	60	110221
358	14	161.111	5.42857	1.17778	0	60	106475
359	14	161.111	5.42857	1.3	0	60	103403
360	14	161.111	6.57143	0.2	0	60	160466
361	14	161.111	6.57143	0.322222	0	60	153408
362	14	161.111	6.57143	0.444444	0	60	145251
363	14	161.111	6.57143	0.566667	0	60	137207
364	14	161.111	6.57143	0.688889	0	60	129956
365	14	161.111	6.57143	0.811111	0	60	123742
366	14	161.111	6.57143	0.933333	0	60	118561
